package,structType,structName,structId,opType,opName,FieldRead,FieldWrite,VariableRead,VariableWrite,Lambda,Literal,Conditional,ForLoop,WhileLoop,ConstructorCall,Invocation,Return,BinaryOperator
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,listener,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,moveBy,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,release,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,removeFigureChangeListener,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,removeFromContainer,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,setAttribute,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,size,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,willChange,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,class,FigureChangeEvent,CH.ifa.draw.framework.FigureChangeEvent,method,getFigure,0,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.framework,class,FigureChangeEvent,CH.ifa.draw.framework.FigureChangeEvent,method,getInvalidatedRectangle,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.framework,class,FigureChangeEvent,CH.ifa.draw.framework.FigureChangeEvent,constructor,<init>,1,1,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.framework,class,FigureChangeEvent,CH.ifa.draw.framework.FigureChangeEvent,constructor,<init>,0,1,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.framework,interface,FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener,method,figureChanged,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener,method,figureInvalidated,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener,method,figureRemoved,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener,method,figureRequestRemove,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener,method,figureRequestUpdate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,FigureEnumeration,CH.ifa.draw.framework.FigureEnumeration,method,nextFigure,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,class,FigureSelection,CH.ifa.draw.framework.FigureSelection,method,getData,2,0,3,1,0,2,1,0,1,2,3,2,1
CH.ifa.draw.framework,class,FigureSelection,CH.ifa.draw.framework.FigureSelection,method,getType,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.framework,class,FigureSelection,CH.ifa.draw.framework.FigureSelection,constructor,<init>,0,1,3,0,0,1,0,0,1,2,3,0,0
CH.ifa.draw.framework,class,HJDError,CH.ifa.draw.framework.HJDError,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,containsPoint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,displayBox,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,draw,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,invokeEnd,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,invokeEnd,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,invokeStart,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,invokeStart,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,invokeStep,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,invokeStep,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,locate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Handle,CH.ifa.draw.framework.Handle,method,owner,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Locator,CH.ifa.draw.framework.Locator,method,locate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Painter,CH.ifa.draw.framework.Painter,method,draw,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,PointConstrainer,CH.ifa.draw.framework.PointConstrainer,method,constrainPoint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,PointConstrainer,CH.ifa.draw.framework.PointConstrainer,method,getStepX,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,PointConstrainer,CH.ifa.draw.framework.PointConstrainer,method,getStepY,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Tool,CH.ifa.draw.framework.Tool,method,activate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Tool,CH.ifa.draw.framework.Tool,method,deactivate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Tool,CH.ifa.draw.framework.Tool,method,keyDown,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Tool,CH.ifa.draw.framework.Tool,method,mouseDown,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Tool,CH.ifa.draw.framework.Tool,method,mouseDrag,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Tool,CH.ifa.draw.framework.Tool,method,mouseMove,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Tool,CH.ifa.draw.framework.Tool,method,mouseUp,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,method,animationStep,3,0,3,2,0,3,2,0,0,0,2,0,3
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,method,basicDisplayBox,0,0,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,method,basicMoveBy,0,0,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,method,displayBox,0,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,method,read,0,2,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,method,velocity,2,0,0,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,method,velocity,0,2,2,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,method,write,2,0,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator,constructor,<init>,0,2,1,0,0,2,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,Animator,CH.ifa.draw.samples.javadraw.Animator,method,end,0,1,0,0,0,1,0,0,0,0,0,0,0
CH.ifa.draw.samples.javadraw,class,Animator,CH.ifa.draw.samples.javadraw.Animator,method,run,3,0,1,1,0,1,0,0,1,0,3,0,1
CH.ifa.draw.samples.javadraw,class,Animator,CH.ifa.draw.samples.javadraw.Animator,method,start,0,1,0,0,0,1,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,Animator,CH.ifa.draw.samples.javadraw.Animator,constructor,<init>,0,2,2,0,0,1,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,BouncingDrawing,CH.ifa.draw.samples.javadraw.BouncingDrawing,method,add,0,0,2,1,0,0,1,0,0,1,1,1,1
CH.ifa.draw.samples.javadraw,class,BouncingDrawing,CH.ifa.draw.samples.javadraw.BouncingDrawing,method,animationStep,0,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.samples.javadraw,class,BouncingDrawing,CH.ifa.draw.samples.javadraw.BouncingDrawing,method,remove,0,0,2,0,0,0,1,0,0,0,2,2,1
CH.ifa.draw.samples.javadraw,class,BouncingDrawing,CH.ifa.draw.samples.javadraw.BouncingDrawing,method,replace,0,0,2,1,0,0,1,0,0,1,1,0,1
CH.ifa.draw.samples.javadraw,class,BouncingDrawing,CH.ifa.draw.samples.javadraw.BouncingDrawing,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,FollowURLTool,CH.ifa.draw.samples.javadraw.FollowURLTool,method,mouseMove,2,0,3,1,0,2,2,0,0,0,2,0,2
CH.ifa.draw.samples.javadraw,class,FollowURLTool,CH.ifa.draw.samples.javadraw.FollowURLTool,method,mouseUp,2,0,3,0,0,2,2,0,0,1,3,2,2
CH.ifa.draw.samples.javadraw,class,FollowURLTool,CH.ifa.draw.samples.javadraw.FollowURLTool,constructor,<init>,0,1,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,createAnimationMenu,0,0,3,1,2,2,0,0,0,2,3,1,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,createDrawing,0,0,0,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,createImagesMenu,2,0,3,1,0,2,0,1,0,2,2,1,2
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,createMenus,0,0,2,0,0,0,0,0,0,0,3,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,createSelectionTool,0,0,0,0,0,0,0,0,0,1,1,1,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,createTools,3,0,3,3,0,3,0,0,0,3,3,0,3
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,createWindowMenu,0,0,2,0,1,2,0,0,0,2,2,1,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,destroy,0,0,0,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,endAnimation,2,1,0,0,0,2,1,0,0,0,1,0,1
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,main,0,0,1,0,0,0,0,0,0,1,1,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,open,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,openView,0,0,2,0,0,1,0,0,0,1,2,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,method,startAnimation,2,1,0,0,0,1,1,0,0,1,2,0,2
CH.ifa.draw.samples.javadraw,class,JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp,constructor,<init>,0,0,0,0,0,1,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet,method,createButtons,2,1,2,0,1,1,0,0,0,1,2,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet,method,createDrawing,0,0,0,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet,method,createTools,3,0,3,3,0,3,0,0,0,3,3,0,3
CH.ifa.draw.samples.javadraw,class,JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet,method,destroy,0,0,0,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet,method,endAnimation,2,1,0,0,0,2,1,0,0,0,2,0,1
CH.ifa.draw.samples.javadraw,class,JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet,method,startAnimation,2,1,0,0,0,2,1,0,0,1,2,0,2
CH.ifa.draw.samples.javadraw,class,JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet,method,toggleAnimation,1,0,0,0,0,1,1,0,0,0,2,0,1
CH.ifa.draw.samples.javadraw,class,JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer,method,drawing,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.samples.javadraw,class,JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer,method,init,2,2,2,0,0,3,1,0,0,2,3,0,1
CH.ifa.draw.samples.javadraw,class,JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer,method,loadDrawing,1,2,3,0,0,2,0,0,0,2,2,0,2
CH.ifa.draw.samples.javadraw,class,JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer,method,selectionChanged,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer,method,tool,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.samples.javadraw,class,JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer,method,toolDone,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.samples.javadraw,class,JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer,method,view,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.samples.javadraw,class,JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,MySelectionTool,CH.ifa.draw.samples.javadraw.MySelectionTool,method,inspectFigure,1,0,1,0,0,1,0,0,0,0,1,0,1
CH.ifa.draw.samples.javadraw,class,MySelectionTool,CH.ifa.draw.samples.javadraw.MySelectionTool,method,mouseDown,0,0,3,0,0,2,2,0,0,0,3,1,2
CH.ifa.draw.samples.javadraw,class,MySelectionTool,CH.ifa.draw.samples.javadraw.MySelectionTool,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,PatternPainter,CH.ifa.draw.samples.javadraw.PatternPainter,method,draw,1,0,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,PatternPainter,CH.ifa.draw.samples.javadraw.PatternPainter,method,drawPattern,2,0,3,2,0,2,0,0,2,0,2,0,2
CH.ifa.draw.samples.javadraw,class,PatternPainter,CH.ifa.draw.samples.javadraw.PatternPainter,constructor,<init>,0,1,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,method,beginEdit,3,2,3,0,1,2,2,0,0,1,3,0,2
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,method,deactivate,0,0,0,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,method,endAction,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,method,endEdit,2,1,0,0,0,2,1,0,0,0,2,0,1
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,method,fieldBounds,3,2,3,0,0,2,0,0,0,1,3,1,3
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,method,getURL,0,0,2,1,0,2,1,0,0,0,1,1,1
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,method,mouseDown,0,0,2,1,0,1,1,0,0,0,2,1,1
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,method,mouseUp,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,method,setURL,0,0,2,0,0,1,0,0,0,0,1,0,0
CH.ifa.draw.samples.javadraw,class,URLTool,CH.ifa.draw.samples.javadraw.URLTool,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.net,class,NetApp,CH.ifa.draw.samples.net.NetApp,method,createTools,2,0,3,2,0,3,0,0,0,3,3,0,2
CH.ifa.draw.samples.net,class,NetApp,CH.ifa.draw.samples.net.NetApp,method,main,0,0,1,0,0,0,0,0,0,1,1,0,0
CH.ifa.draw.samples.net,class,NetApp,CH.ifa.draw.samples.net.NetApp,constructor,<init>,0,0,0,0,0,1,0,0,0,0,1,0,0
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,connectorAt,0,0,2,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,connectorVisibility,0,1,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,connectors,2,0,0,0,0,1,1,0,0,0,1,1,1
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,containsPoint,2,0,3,0,0,1,1,0,0,0,2,2,1
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,createConnectors,2,1,0,0,0,1,0,0,0,2,3,0,0
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,displayBox,1,0,2,0,0,0,0,0,0,0,2,1,0
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,draw,0,0,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,drawBorder,2,0,3,0,0,2,0,0,0,0,2,0,2
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,drawConnectors,1,0,2,0,0,0,1,0,1,0,2,0,0
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,findConnector,2,0,3,2,0,1,1,0,1,0,3,1,1
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,handles,0,0,3,0,0,0,0,0,0,3,3,1,0
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,method,initialize,1,0,1,0,0,2,0,0,0,1,2,0,0
CH.ifa.draw.samples.net,class,NodeFigure,CH.ifa.draw.samples.net.NodeFigure,constructor,<init>,0,1,0,0,0,1,0,0,0,0,2,0,0
CH.ifa.draw.samples.nothing,class,NothingApp,CH.ifa.draw.samples.nothing.NothingApp,method,createTools,3,0,3,3,0,3,0,0,0,3,3,0,3
CH.ifa.draw.samples.nothing,class,NothingApp,CH.ifa.draw.samples.nothing.NothingApp,method,main,0,0,1,0,0,0,0,0,0,1,1,0,0
CH.ifa.draw.samples.nothing,class,NothingApp,CH.ifa.draw.samples.nothing.NothingApp,constructor,<init>,0,0,0,0,0,1,0,0,0,0,1,0,0
CH.ifa.draw.samples.nothing,class,NothingApplet,CH.ifa.draw.samples.nothing.NothingApplet,method,createTools,3,0,3,3,0,3,0,0,0,3,3,0,3
CH.ifa.draw.samples.nothing,class,NothingApplet,CH.ifa.draw.samples.nothing.NothingApplet,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.pert,class,PertApplet,CH.ifa.draw.samples.pert.PertApplet,method,createTools,2,0,3,2,0,3,0,0,0,3,3,0,2
CH.ifa.draw.samples.pert,class,PertApplet,CH.ifa.draw.samples.pert.PertApplet,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.pert,class,PertApplication,CH.ifa.draw.samples.pert.PertApplication,method,createTools,2,0,3,2,0,3,0,0,0,3,3,0,2
CH.ifa.draw.samples.pert,class,PertApplication,CH.ifa.draw.samples.pert.PertApplication,method,main,0,0,1,0,0,0,0,0,0,1,1,0,0
CH.ifa.draw.samples.pert,class,PertApplication,CH.ifa.draw.samples.pert.PertApplication,constructor,<init>,0,0,0,0,0,1,0,0,0,0,1,0,0
CH.ifa.draw.samples.pert,class,PertDependency,CH.ifa.draw.samples.pert.PertDependency,method,canConnect,0,0,2,0,0,0,0,0,0,0,0,1,2
CH.ifa.draw.samples.pert,class,PertDependency,CH.ifa.draw.samples.pert.PertDependency,method,handleConnect,1,0,3,0,0,1,1,0,0,0,2,0,0
CH.ifa.draw.samples.pert,class,PertDependency,CH.ifa.draw.samples.pert.PertDependency,method,handleDisconnect,0,0,3,0,0,2,2,0,0,0,2,0,2
CH.ifa.draw.samples.pert,class,PertDependency,CH.ifa.draw.samples.pert.PertDependency,method,handles,0,0,2,0,0,2,0,0,0,1,2,1,0
CH.ifa.draw.samples.pert,class,PertDependency,CH.ifa.draw.samples.pert.PertDependency,constructor,<init>,0,0,0,0,0,1,0,0,0,1,2,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,addPostTask,2,0,2,0,0,0,1,0,0,0,2,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,addPreTask,2,0,2,0,0,0,1,0,0,0,2,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,asInt,0,0,2,0,0,0,0,0,0,0,2,1,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,basicDisplayBox,1,1,2,0,0,0,0,0,0,1,2,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,basicMoveBy,1,0,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,connectionInsets,2,0,3,0,0,2,0,0,0,1,0,1,2
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,displayBox,3,0,0,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,draw,0,0,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,drawBorder,3,0,3,0,0,2,0,0,0,0,3,0,3
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,duration,0,0,0,0,0,1,0,0,0,0,1,1,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,end,0,0,0,0,0,1,0,0,0,0,1,1,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,figureChanged,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,figureRemoved,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,handles,0,0,3,0,0,0,0,0,0,3,3,1,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,hasCycle,1,0,2,0,0,2,2,0,1,0,2,2,1
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,initialize,2,2,3,0,0,3,0,0,0,3,3,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,layout,3,2,3,0,0,2,0,0,1,2,3,0,3
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,needsLayout,3,1,3,0,0,2,0,0,1,1,2,1,2
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,notifyPostTasks,1,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,read,0,2,3,0,0,0,0,0,0,1,3,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,readTasks,0,0,3,1,0,1,0,1,0,1,2,1,1
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,removePostTask,1,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,removePreTask,1,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,setEnd,0,0,1,0,0,1,0,0,0,0,1,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,setInt,0,0,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,start,1,0,2,1,0,1,0,0,1,0,2,1,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,taskName,0,0,1,0,0,1,0,0,0,0,2,1,0
