Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,draw,5,3,1,70,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,drawGhost,4,1,1,79,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,imageUpdate,7,3,6,84,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,write,8,1,1,96,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,read,6,1,1,109,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,readObject,5,1,1,125,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,InsertImageCommand,InsertImageCommand,5,1,3,22,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,InsertImageCommand,execute,8,1,0,34,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,LineConnection,5,1,0,31,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,canConnect,3,1,0,41,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,basicMoveBy,4,2,2,49,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,connectStart,4,1,1,61,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,connectEnd,5,1,1,69,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,disconnectStart,4,1,0,78,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,disconnectEnd,5,1,0,86,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,connectsSame,3,1,1,95,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,handleDisconnect,2,1,2,103,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,handleConnect,2,1,2,109,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,startFigure,4,2,0,115,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,endFigure,4,2,0,124,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,start,3,1,0,133,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,end,3,1,0,140,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,canConnect,3,1,2,147,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,startPoint,6,2,2,154,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,endPoint,6,2,2,166,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,startPoint,4,1,0,178,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,endPoint,4,1,0,186,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,handles,7,2,0,194,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,setPointAt,4,1,2,208,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,insertPointAt,4,1,2,216,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,removePointAt,4,1,1,224,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,updateConnection,10,3,0,232,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,layoutConnection,3,1,0,246,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,figureChanged,3,1,1,254,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,figureRemoved,3,2,1,258,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,figureRequestRemove,2,1,1,263,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,figureInvalidated,2,1,1,264,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,figureRequestUpdate,2,1,1,265,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,release,6,3,0,267,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,write,5,1,1,274,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,read,8,4,1,280,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineConnection,readObject,5,3,1,292,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineDecoration,draw,0,1,5,21,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineFigure,LineFigure,4,1,0,25,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineFigure,startPoint,3,1,0,33,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineFigure,endPoint,3,1,0,40,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineFigure,startPoint,3,1,2,47,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineFigure,endPoint,3,1,2,54,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineFigure,setPoints,4,1,2,61,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,LineFigure,basicDisplayBox,3,1,2,69,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,NumberTextFigure,overlayColumns,3,1,0,25,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,NumberTextFigure,getValue,10,1,0,33,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,NumberTextFigure,setValue,3,1,1,47,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineConnector,PolyLineConnector,3,1,0,27,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineConnector,PolyLineConnector,3,1,1,31,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineConnector,chop,32,6,2,38,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,PolyLineFigure,3,1,0,39,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,PolyLineFigure,3,1,1,43,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,PolyLineFigure,4,1,2,47,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,displayBox,6,2,0,52,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,isEmpty,3,1,0,62,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,handles,5,2,0,66,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,basicDisplayBox,2,1,2,73,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,addPoint,4,1,2,76,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,points,3,1,0,84,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,pointCount,3,1,0,88,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,basicMoveBy,4,2,2,92,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,setPointAt,5,1,2,98,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,insertPointAt,4,1,2,107,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,removePointAt,5,1,1,115,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,splitSegment,5,2,2,121,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,pointAt,3,1,1,132,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,joinSegments,10,3,2,136,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,connectorAt,3,1,2,152,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,setStartDecoration,3,1,1,156,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,setEndDecoration,3,1,1,163,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,draw,10,2,1,170,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,containsPoint,12,4,2,181,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,findSegment,9,3,2,197,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,decorate,12,3,1,213,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,getAttribute,12,5,1,226,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,setAttribute,18,6,2,246,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,write,13,2,1,275,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,read,13,2,1,289,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,locator,3,1,1,303,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,getFrameColor,3,1,0,310,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineFigure,setFrameColor,3,1,1,314,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineHandle,PolyLineHandle,4,1,3,20,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineHandle,invokeStart,3,1,3,31,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineHandle,invokeStep,3,1,5,35,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineHandle,myOwner,3,1,0,39,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineLocator,PolyLineLocator,3,1,1,23,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,PolyLineLocator,locate,5,2,1,27,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RadiusHandle,RadiusHandle,4,1,1,22,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RadiusHandle,invokeStart,5,1,3,27,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RadiusHandle,invokeStep,8,1,5,33,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RadiusHandle,locate,5,1,0,42,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RadiusHandle,draw,7,1,1,48,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,RectangleFigure,3,1,0,29,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,RectangleFigure,3,1,2,33,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,basicDisplayBox,4,1,2,37,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,handles,5,1,0,42,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,displayBox,3,1,0,48,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,basicMoveBy,3,1,2,56,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,drawBackground,4,1,1,60,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,drawFrame,4,1,1,65,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,write,7,1,1,72,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RectangleFigure,read,4,1,1,80,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,RoundRectangleFigure,4,1,0,33,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,RoundRectangleFigure,4,1,2,38,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,basicDisplayBox,4,1,2,43,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,setArc,6,1,2,48,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,getArc,3,1,0,58,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,handles,6,1,0,65,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,displayBox,3,1,0,74,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,basicMoveBy,3,1,2,82,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,drawBackground,4,1,1,86,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,drawFrame,4,1,1,91,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,connectionInsets,3,1,0,96,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,connectorAt,3,1,2,100,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,write,9,1,1,104,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,RoundRectangleFigure,read,6,1,1,114,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ScribbleTool,ScribbleTool,3,1,1,23,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ScribbleTool,activate,4,1,0,27,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ScribbleTool,deactivate,6,3,0,32,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ScribbleTool,point,9,3,2,40,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ScribbleTool,mouseDown,9,2,3,51,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ScribbleTool,mouseDrag,3,2,3,64,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ShortestDistanceConnector,ShortestDistanceConnector,3,1,0,28,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ShortestDistanceConnector,ShortestDistanceConnector,3,1,1,32,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ShortestDistanceConnector,findStart,3,1,1,36,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ShortestDistanceConnector,findEnd,3,1,1,40,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ShortestDistanceConnector,findPoint,84,12,2,44,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,TextFigure,8,1,0,49,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,moveBy,6,2,2,58,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,basicMoveBy,4,1,2,66,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,basicDisplayBox,4,1,2,71,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,displayBox,4,1,0,76,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,textDisplayBox,3,1,0,81,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,readOnly,3,1,0,85,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,setReadOnly,3,1,1,92,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,getFont,3,1,0,99,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,setFont,6,1,1,106,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,changed,4,1,0,116,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,getAttribute,7,4,1,124,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,setAttribute,19,5,2,139,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,getText,3,1,0,166,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,setText,8,2,1,173,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,acceptsTyping,3,1,0,185,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,drawBackground,4,1,1,192,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,drawFrame,6,1,1,197,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,textExtent,8,2,0,204,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,markDirty,3,1,0,214,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,overlayColumns,6,2,0,218,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,handles,8,1,0,229,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,write,12,1,1,238,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,read,12,2,1,251,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,readObject,5,2,1,266,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,connect,7,2,1,276,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,figureChanged,3,1,1,286,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,figureRemoved,3,2,1,290,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,figureRequestRemove,2,1,1,295,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,figureInvalidated,2,1,1,296,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,figureRequestUpdate,2,1,1,297,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,updateLocation,12,3,0,299,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,release,4,2,0,317,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,disconnect,5,1,0,323,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,createCurrentFont,3,1,0,333,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,setCurrentFontName,3,1,1,340,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,setCurrentFontSize,3,1,1,347,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextFigure,setCurrentFontStyle,3,1,1,354,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextTool,TextTool,3,1,2,29,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextTool,mouseDown,22,5,3,33,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextTool,mouseDrag,2,1,3,62,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextTool,mouseUp,2,1,3,65,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextTool,deactivate,4,1,0,68,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextTool,activate,4,1,0,76,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextTool,beginEdit,7,3,1,86,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextTool,endEdit,9,3,0,98,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,TextTool,fieldBounds,6,1,1,110,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,UngroupCommand,UngroupCommand,4,1,2,21,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,UngroupCommand,execute,12,3,0,31,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,UngroupCommand,isExecutable,3,1,0,46,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,connectStart,0,1,1,38,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,connectEnd,0,1,1,44,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,updateConnection,0,1,0,50,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,disconnectStart,0,1,0,55,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,disconnectEnd,0,1,0,60,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,start,0,1,0,65,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,end,0,1,0,70,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,canConnect,0,1,2,75,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,connectsSame,0,1,1,81,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,startPoint,0,1,2,86,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,endPoint,0,1,2,91,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,startPoint,0,1,0,96,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,endPoint,0,1,0,101,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,setPointAt,0,1,2,106,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,pointAt,0,1,1,111,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,pointCount,0,1,0,116,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,splitSegment,0,1,2,121,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,ConnectionFigure,joinSegments,0,1,2,129,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Connector,findStart,0,1,1,35,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Connector,findEnd,0,1,1,40,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Connector,owner,0,1,0,45,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Connector,displayBox,0,1,0,50,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Connector,containsPoint,0,1,2,55,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Connector,draw,0,1,1,60,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,release,0,1,0,33,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,figures,0,1,0,38,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,figuresReverse,0,1,0,44,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,findFigure,0,1,2,50,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,findFigure,0,1,1,56,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,findFigureWithout,0,1,3,61,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,findFigure,0,1,2,72,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,findFigureInside,0,1,2,80,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,findFigureInsideWithout,0,1,3,88,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,addDrawingChangeListener,0,1,1,100,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,removeDrawingChangeListener,0,1,1,105,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,drawingChangeListeners,0,1,0,110,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,add,0,1,1,115,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,addAll,0,1,1,122,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,remove,0,1,1,127,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,orphan,0,1,1,132,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,orphanAll,0,1,1,139,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,removeAll,0,1,1,146,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,replace,0,1,2,152,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,sendToBack,0,1,1,158,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,bringToFront,0,1,1,163,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,draw,0,1,1,168,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,figureInvalidated,0,1,1,173,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,figureRequestUpdate,0,1,1,179,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,figureRequestRemove,0,1,1,184,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,lock,0,1,0,191,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,Drawing,unlock,0,1,0,196,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingChangeEvent,DrawingChangeEvent,4,1,2,19,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingChangeEvent,getDrawing,3,1,0,27,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingChangeEvent,getInvalidatedRectangle,3,1,0,34,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingChangeListener,drawingInvalidated,0,1,1,16,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingChangeListener,drawingRequestUpdate,0,1,1,21,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingEditor,view,0,1,0,27,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingEditor,drawing,0,1,0,32,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingEditor,tool,0,1,0,37,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingEditor,toolDone,0,1,0,42,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingEditor,selectionChanged,0,1,1,48,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingEditor,showStatus,0,1,1,54,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,setEditor,0,1,1,40,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,tool,0,1,0,45,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,drawing,0,1,0,50,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,setDrawing,0,1,1,55,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,editor,0,1,0,60,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,add,0,1,1,65,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,remove,0,1,1,71,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,addAll,0,1,1,77,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,getSize,0,1,0,82,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,getMinimumSize,0,1,0,87,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,getPreferredSize,0,1,0,92,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,setDisplayUpdate,0,1,1,97,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,selection,0,1,0,103,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,selectionElements,0,1,0,110,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,selectionZOrdered,0,1,0,115,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,selectionCount,0,1,0,123,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,addToSelection,0,1,1,128,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,addToSelectionAll,0,1,1,133,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,removeFromSelection,0,1,1,138,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,toggleSelection,0,1,1,143,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,clearSelection,0,1,0,149,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,getFigureSelection,0,1,0,154,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,findHandle,0,1,2,160,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,lastClick,0,1,0,166,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,setConstrainer,0,1,1,171,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,getConstrainer,0,1,0,176,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,checkDamage,0,1,0,181,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,repairDamage,0,1,0,186,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,paint,0,1,1,191,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,createImage,0,1,2,198,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,getGraphics,0,1,0,203,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,getBackground,0,1,0,208,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,setBackground,0,1,1,213,0
JHotDraw-5.1-clean,CH.ifa.draw.framework,DrawingView,drawAll,0,1,1,218,0
